Name,url,tags
NARUTO TO BORUTO: SHINOBI STRIKER,https://store.steampowered.com/app/633230/NARUTO_TO_BORUTO_SHINOBI_STRIKER/?snr=1_7_7_7000_150_20,"Anime,Action,Multiplayer,Character Customization,Fighting,Ninja,Co-op,Open World,PvP,RPG,Massively Multiplayer,Third Person,Adventure,Controller,Team-Based,Singleplayer,Online Co-Op,MMORPG,Strategy,MOBA"
Red Solstice 2: Survivors,https://store.steampowered.com/app/768520/Red_Solstice_2_Survivors/?snr=1_7_7_7000_150_20,"Strategy RPG,Real Time Tactics,Character Customization,RPG,Third Person,Strategy,Zombies,Team-Based,Sci-fi,Procedural Generation,Co-op,Aliens,Futuristic,Atmospheric,Multiplayer,Online Co-Op,Singleplayer,Tactical,Top-Down Shooter,Action"
,https://store.steampowered.com/sub/469/?snr=1_7_7_7000_150_20,
Smack Studio,https://store.steampowered.com/app/1739300/Smack_Studio/?snr=1_7_7_7000_150_20,"Character Customization,Local Multiplayer,2D Fighter,Design & Illustration,Sandbox,Pixel Graphics,2.5D,Multiplayer,Fighting,Level Editor,Automation,Software,Game Development,Early Access,Indie,Combat,Casual,PvP,2D Platformer,Co-op"
Captain of Industry,https://store.steampowered.com/app/1594320/Captain_of_Industry/?snr=1_7_7_7000_150_20,"Early Access,Automation,Resource Management,Base Building,Simulation,Strategy,Management,Economy,Colony Sim,Exploration,3D,Crafting,Agriculture,Realistic,Singleplayer,Building,Immersive Sim,Open World,City Builder,Adventure"
Firestone: Online Idle RPG,https://store.steampowered.com/app/1013320/Firestone_Online_Idle_RPG/?snr=1_7_7_7000_150_20,"Idler,Free to Play,RPG,Clicker,Indie,Adventure,Casual,Early Access,Strategy,Singleplayer,Simulation,Action,Massively Multiplayer,Multiplayer,2D,MMORPG,Fantasy,Auto Battler,Time Management,Combat"
Occupy Mars: The Game,https://store.steampowered.com/app/758690/Occupy_Mars_The_Game/?snr=1_7_7_7000_150_20,"Resource Management,Space,Survival,Open World,Base Building,Simulation,Mars,Building,Crafting,Sci-fi,Sandbox,Exploration,First-Person,Singleplayer,Indie,Co-op,Early Access,Online Co-Op,FPS,Atmospheric"
Iratus: Lord of the Dead,https://store.steampowered.com/app/807120/Iratus_Lord_of_the_Dead/?snr=1_7_7_7000_150_20,"RPG,Strategy,Indie,Turn-Based Combat,Roguelike,Dark Fantasy,Roguelite,Villain Protagonist,Dark,Turn-Based,Turn-Based Tactics,Lovecraftian,Fantasy,2D,Difficult,Replay Value,Gothic,Dungeon Crawler,Violent,Gore"
Slay the Spire,https://store.steampowered.com/app/646570/Slay_the_Spire/?snr=1_7_7_7000_150_20,"Roguelike Deckbuilder,Card Game,Card Battler,Roguelike,Deckbuilding,Turn-Based,Strategy,Singleplayer,Roguelite,Replay Value,Indie,Difficult,Dungeon Crawler,RPG,Mouse only,Great Soundtrack,2D,Procedural Generation,Fantasy,Casual"
Ember Knights,https://store.steampowered.com/app/1135230/Ember_Knights/?snr=1_7_7_7000_150_21,"Early Access,Action Roguelike,Roguelite,Pixel Graphics,Dungeon Crawler,Hack and Slash,Adventure,RPG,Co-op,Multiplayer,Action,Online Co-Op,Singleplayer,2D,Local Co-Op,Roguelike,Local Multiplayer,Top-Down,Procedural Generation,Combat"
Infinity Kingdom,https://store.steampowered.com/app/1573360/Infinity_Kingdom/?snr=1_7_7_7000_150_20,"Strategy,4X,MOBA,Wargame,Card Battler,Tactical RPG,3D,Split Screen,Cartoony,Drama,War,Tactical,Magic,Base Building,Combat,Massively Multiplayer,Free to Play,Co-op Campaign,Multiplayer,Adventure"
Evil Nun: The Broken Mask,https://store.steampowered.com/app/1460220/Evil_Nun_The_Broken_Mask/?snr=1_7_7_7000_150_21,"Horror,Survival Horror,Stealth,Artificial Intelligence,Violent,Atmospheric,First-Person,Psychological Horror,Villain Protagonist,Adventure,Multiple Endings,Mystery,Dark,Immersive Sim,Singleplayer,Thriller,Realistic,Early Access,Physics,Action"
Metal: Hellsinger,https://store.steampowered.com/app/1061910/Metal_Hellsinger/?snr=1_7_7_7000_150_21,"Rhythm,Atmospheric,FPS,Singleplayer,Action,Music,Shooter,Demons,Combat,First-Person,Adventure,Female Protagonist,Score Attack,3D,Stylized,Cinematic,Dark Fantasy,Dark,Narration,Fantasy"
Eco,https://store.steampowered.com/app/382310/Eco/?snr=1_7_7_7000_150_21,"Open World Survival Craft,Survival,Multiplayer,Building,Open World,Crafting,Sandbox,Simulation,Co-op,Economy,Adventure,Base Building,Indie,Exploration,Online Co-Op,Early Access,Realistic,Education,Singleplayer,First-Person"
,https://store.steampowered.com/sub/55062/?snr=1_7_7_7000_150_21,
The Jackbox Party Pack 8,https://store.steampowered.com/app/1552350/The_Jackbox_Party_Pack_8/?snr=1_7_7_7000_150_21,"Party Game,Comedy,Family Friendly,Trivia,Word Game,Indie,Funny,Colorful,Casual,Local Multiplayer,Cartoon,2D,Local Co-Op,Team-Based,Strategy,Party,Multiplayer,Psychological Horror"
X-Plane 11,https://store.steampowered.com/app/269950/XPlane_11/?snr=1_7_7_7000_150_21,"Simulation,Flight,Realistic,Open World,Multiplayer,VR,Singleplayer,Physics,First-Person,Sandbox,Atmospheric,Adventure,Family Friendly,Third Person,Education,Action,Exploration,Beautiful,Massively Multiplayer,Controller"
War Selection,https://store.steampowered.com/app/1022450/War_Selection/?snr=1_7_7_7000_150_21,"Strategy,Base Building,Free to Play,RTS,Multiplayer,Military,Massively Multiplayer,War,Online Co-Op,PvP,Singleplayer,Survival,Historical,Co-op,Management,Indie,PvE,Early Access,Atmospheric,Replay Value"
Starsand,https://store.steampowered.com/app/1380220/Starsand/?snr=1_7_7_7000_150_21,"Open World Survival Craft,Survival,Open World,Realistic,3D,First-Person,Exploration,Crafting,Base Building,Inventory Management,Resource Management,Sci-fi,Atmospheric,Story Rich,Sandbox,Mystery,Singleplayer,Building,Aliens,Early Access"
Into the Radius VR,https://store.steampowered.com/app/1012790/Into_the_Radius_VR/?snr=1_7_7_7000_150_21,"VR,Survival,Atmospheric,Horror,Post-apocalyptic,Open World,Shooter,Singleplayer,Survival Horror,FPS,Exploration,Realistic,First-Person,Indie,Gun Customization,Tactical,Simulation,Physics,Action,Violent"
The Last Spell,https://store.steampowered.com/app/1105670/The_Last_Spell/?snr=1_7_7_7000_150_21,"Turn-Based,2D,Tactical,Singleplayer,Strategy RPG,Perma Death,Roguelite,Turn-Based Tactics,Tactical RPG,Tower Defense,Dark Fantasy,Turn-Based Strategy,RPG,Strategy,Post-apocalyptic,Pixel Graphics,Base Building,Turn-Based Combat,Fantasy,Early Access"
Do Not Feed the Monkeys 2099,https://store.steampowered.com/app/1964040/Do_Not_Feed_the_Monkeys_2099/?snr=1_7_7_7000_150_21,"Dystopian,Choices Matter,Life Sim,Strategy,Multiple Endings,Management,Dark Humor,Funny,Resource Management,Simulation,2D,Story Rich,Pixel Graphics,Singleplayer,Indie,Investigation,Sci-fi,Sequel,Atmospheric,Sexual Content"
Milk outside a bag of milk outside a bag of milk,https://store.steampowered.com/app/1604000/Milk_outside_a_bag_of_milk_outside_a_bag_of_milk/?snr=1_7_7_7000_150_21,"Psychological Horror,Visual Novel,Psychedelic,Pixel Graphics,Story Rich,Abstract,2D,Multiple Endings,Indie,Text-Based,Psychological,Singleplayer,Horror,Surreal,Anime,Great Soundtrack,Female Protagonist,Casual,Choices Matter,Point & Click"
Age of History II,https://store.steampowered.com/app/603850/Age_of_History_II/?snr=1_7_7_7000_150_21,"Strategy,Historical,War,Grand Strategy,Turn-Based Strategy,Turn-Based,Political Sim,Simulation,Sandbox,Singleplayer,World War II,Political,Diplomacy,Multiplayer,Politics,Alternate History,World War I,Indie,Casual,Open World"
Creepy Tale,https://store.steampowered.com/app/1224020/Creepy_Tale/?snr=1_7_7_7000_150_21,"Dark,Horror,Singleplayer,Indie,Narration,2D Platformer,Puzzle,Side Scroller,Platformer,Escape Room,Action-Adventure,RPG,2D,Psychological Horror,Story Rich,Cartoony,Hand-drawn,Atmospheric,Adventure,Puzzle Platformer"
ATLAS,https://store.steampowered.com/app/834910/ATLAS/?snr=1_7_7_7000_150_22,"Survival,Open World,Pirates,Sailing,Adventure,Massively Multiplayer,Crafting,Naval Combat,Early Access,Online Co-Op,RPG,Multiplayer,MMORPG,Exploration,Sandbox,Base Building,Action,PvP,Co-op,PvE"
Duck Game,https://store.steampowered.com/app/312530/Duck_Game/?snr=1_7_7_7000_150_21,"Multiplayer,Funny,Pixel Graphics,Local Multiplayer,Action,2D,4 Player Local,Platformer,Indie,Fast-Paced,Shooter,Comedy,Competitive,Retro,Local Co-Op,Great Soundtrack,Co-op,Memes,Casual,1980s"
Cookie Clicker,https://store.steampowered.com/app/1454400/Cookie_Clicker/?snr=1_7_7_7000_150_22,"Clicker,Idler,Casual,Indie,Pixel Graphics,Management,Collectathon,Economy,Funny,Memes,Strategy,Building,2D,Resource Management,Comedy,Simulation,Colorful,Touch-Friendly,Horror,Singleplayer"
The Wolf Among Us,https://store.steampowered.com/app/250320/The_Wolf_Among_Us/?snr=1_7_7_7000_150_22,"Adventure,Detective,Story Rich,Episodic,Choose Your Own Adventure,Point & Click,Noir,Mature,Visual Novel,Choices Matter,Singleplayer,Atmospheric,Comic Book,Mystery,Cinematic,Action,Dark,Well-Written,Fantasy,Casual"
The Slormancer,https://store.steampowered.com/app/1104280/The_Slormancer/?snr=1_7_7_7000_150_22,"Hack and Slash,Action RPG,Dungeon Crawler,Loot,Pixel Graphics,RPG,2D,Action-Adventure,Top-Down,Indie,Isometric,Action,Early Access,Fantasy,Class-Based,Adventure,Combat,Singleplayer,Controller,Soundtrack"
"Warhammer 40,000: Gladius - Relics of War",https://store.steampowered.com/app/489630/Warhammer_40000_Gladius__Relics_of_War/?snr=1_7_7_7000_150_22,"Strategy,Turn-Based Strategy,Warhammer 40K,4X,Turn-Based,Hex Grid,Sci-fi,Turn-Based Tactics,Multiplayer,Wargame,Singleplayer,Tactical,Turn-Based Combat,War,Grand Strategy,Co-op,Replay Value,Great Soundtrack,Military,Games Workshop"
Hero Siege,https://store.steampowered.com/app/269210/Hero_Siege/?snr=1_7_7_7000_150_22,"RPG,Action Roguelike,Hack and Slash,Pixel Graphics,Roguelike,Multiplayer,Indie,Action,Co-op,Adventure,Local Co-Op,2D,Roguelite,Top-Down,Action RPG,Massively Multiplayer,Bullet Hell,Singleplayer,Difficult,Controller"
Granny,https://store.steampowered.com/app/962400/Granny/?snr=1_7_7_7000_150_22,"Horror,Survival Horror,Adventure,First-Person,Indie,Multiplayer,Singleplayer,Violent,Puzzle,Gore,Difficult,Survival,Action,Strategy,Dark,Sexual Content,Funny,Psychological Horror"
Doki Doki Literature Club Plus!,https://store.steampowered.com/app/1388880/Doki_Doki_Literature_Club_Plus/?snr=1_7_7_7000_150_22,"Psychological Horror,Visual Novel,Anime,Dating Sim,Sexual Content,Cute,Romance,Story Rich,Multiple Endings,Gore,Singleplayer,2D,Interactive Fiction,Violent,Text-Based,Conversation,Dark Humor,Casual,Indie,Choose Your Own Adventure"
"Gunner, HEAT, PC!",https://store.steampowered.com/app/1705180/Gunner_HEAT_PC/?snr=1_7_7_7000_150_22,"Early Access,Simulation,Tanks,Realistic,Vehicular Combat,Immersive Sim,Military,Cold War,1980s,Modern,Historical,Action,Shooter,FPS,Wargame,3D,First-Person,Third Person,Alternate History,Destruction"
Mon Bazou,https://store.steampowered.com/app/1520370/Mon_Bazou/?snr=1_7_7_7000_150_22,"Early Access,Choose Your Own Adventure,Exploration,Racing,Sandbox,Driving,Building,Automobile Sim,Life Sim,Crafting,Physics,ATV,Motorbike,First-Person,3D,Open World,Relaxing,Third Person,Snow,Casual"
Transformice,https://store.steampowered.com/app/335240/Transformice/?snr=1_7_7_7000_150_22,"Free to Play,Multiplayer,Funny,Massively Multiplayer,2D,Platformer,Casual,Cute,Racing,Adventure,Online Co-Op,Indie,Survival,Strategy,Mouse only,Co-op,Family Friendly,Comedy,Puzzle,Action"
Bomber Crew,https://store.steampowered.com/app/537800/Bomber_Crew/?snr=1_7_7_7000_150_22,"World War II,Simulation,Strategy,Management,Flight,Singleplayer,Indie,War,Difficult,Survival,Action,Casual,Military,3D,Roguelike,Cartoony,Perma Death,Roguelite,Cute,Atmospheric"
Wylde Flowers,https://store.steampowered.com/app/1896700/Wylde_Flowers/?snr=1_7_7_7000_150_22,"Cozy,Simulation,Farming Sim,Narrative,Life Sim,LGBTQ+,Female Protagonist,Magic,Story Rich,Singleplayer,Dating Sim,Cute,Relaxing,3D,Adventure,Romance,Crafting,Emotional,Fantasy,Supernatural"
Wobbledogs,https://store.steampowered.com/app/1424330/Wobbledogs/?snr=1_7_7_7000_150_22,"Wholesome,Dog,Sandbox,Cute,Colorful,Simulation,Family Friendly,Life Sim,Funny,Physics,Casual,Experimental,Artificial Intelligence,3D,Singleplayer,Indie,Procedural Generation,Stylized,Great Soundtrack,Early Access"
Doomsday: Last Survivors,https://store.steampowered.com/app/2439510/Doomsday_Last_Survivors/?snr=1_7_7_7000_150_22,"Strategy,4X,Strategy RPG,Real Time Tactics,Wargame,Massively Multiplayer,2D,Zombies,Futuristic,Survival,Story Rich,RPG,Violent,Base Building,PvP,Co-op"
Cruelty Squad,https://store.steampowered.com/app/1388770/Cruelty_Squad/?snr=1_7_7_7000_150_22,"Capitalism,Immersive Sim,Surreal,FPS,Psychological Horror,Cyberpunk,Shooter,Psychedelic,First-Person,Stealth,Lore-Rich,Dark Humor,Stylized,Dystopian,Action,Post-apocalyptic,Assassin,Tactical,Retro,Simulation"
Fantasy Grounds Unity,https://store.steampowered.com/app/1196310/Fantasy_Grounds_Unity/?snr=1_7_7_7000_150_22,"RPG,Dungeons & Dragons,Strategy,Software,Utilities,Indie,Fantasy,Party-Based RPG,Online Co-Op,Turn-Based,Adventure,Turn-Based Combat,Co-op Campaign,Tabletop,Turn-Based Strategy,Co-op,Strategy RPG,Tactical RPG,Level Editor,Multiplayer"
Alan Wake,https://store.steampowered.com/app/108710/Alan_Wake/?snr=1_7_7_7000_150_23,"Action,Horror,Adventure,Third Person,Story Rich,Thriller,Atmospheric,Singleplayer,Psychological Horror,Great Soundtrack,Mystery,Episodic,Third-Person Shooter,Dark,Supernatural,Cinematic,Narration,Survival Horror,Shooter,Survival"
LOTUS-Simulator,https://store.steampowered.com/app/370350/LOTUSSimulator/?snr=1_7_7_7000_150_23,"Simulation,Early Access,Indie,Realistic,Multiplayer,Driving,Singleplayer"
SUPERHOT: MIND CONTROL DELETE,https://store.steampowered.com/app/690040/SUPERHOT_MIND_CONTROL_DELETE/?snr=1_7_7_7000_150_23,"FPS,Time Manipulation,Bullet Time,Shooter,Action Roguelike,Action,Experimental,Difficult,Minimalist,Puzzle,First-Person,Stylized,Dystopian,Atmospheric,Cyberpunk,Beautiful,Singleplayer,Cinematic,Transhumanism,Old School"
The Lord of the Rings: Gollum™,https://store.steampowered.com/app/1265780/The_Lord_of_the_Rings_Gollum/?snr=1_7_7_7000_150_23,"Adventure,Fantasy,Story Rich,Lore-Rich,Action,Choices Matter,Singleplayer,Cinematic,Puzzle,3D Platformer,RPG,3D,Third Person,Villain Protagonist,Combat,Dark Fantasy,Open World,Interactive Fiction,Platformer,Exploration"
Hacker Simulator,https://store.steampowered.com/app/1754840/Hacker_Simulator/?snr=1_7_7_7000_150_23,"Hacking,Simulation,Singleplayer,Realistic,Crime,Typing,Adventure,Detective,Programming,Cyberpunk,Atmospheric,Sandbox,First-Person,Action,Indie"
Plan B: Terraform,https://store.steampowered.com/app/1894430/Plan_B_Terraform/?snr=1_7_7_7000_150_23,"Early Access,Resource Management,Base Building,Simulation,Trains,Sandbox,Colony Sim,Strategy,Management,Hex Grid,Minimalist,Top-Down,Mars,Crafting,Indie,Colorful,Building,Sci-fi,Transportation,Cute"
StrikeForce Kitty,https://store.steampowered.com/app/745330/StrikeForce_Kitty/?snr=1_7_7_7000_150_23,"Indie,Casual,Adventure,Platformer,2D,Arcade,Cats,Cute,Singleplayer"
Katana ZERO,https://store.steampowered.com/app/460950/Katana_ZERO/?snr=1_7_7_7000_150_23,"Pixel Graphics,Action,Great Soundtrack,Story Rich,Platformer,Cyberpunk,2D Platformer,Indie,2D,Hack and Slash,Fast-Paced,Violent,Difficult,Singleplayer,Time Manipulation,Ninja,Gore,Retro,Noir,Sci-fi"
Runes of Magic,https://store.steampowered.com/app/808290/Runes_of_Magic/?snr=1_7_7_7000_150_23,"Free to Play,MMORPG,Massively Multiplayer,RPG,Adventure,Action,Fantasy,Multiplayer,Character Customization,PvP,Action RPG,PvE,Online Co-Op,Magic,Mystery Dungeon,Open World"
Blade and Sorcery,https://store.steampowered.com/app/629730/Blade_and_Sorcery/?snr=1_7_7_7000_150_23,"VR,Swordplay,Action,Moddable,Gore,Violent,Magic,Sandbox,Simulation,Physics,Medieval,Fighting,First-Person,Singleplayer,Fantasy,Adventure,Early Access,RPG,Indie,Games Workshop"
Suspects: Mystery Mansion,https://store.steampowered.com/app/1576060/Suspects_Mystery_Mansion/?snr=1_7_7_7000_150_23,"Online Co-Op,Multiplayer,Conversation,Social Deduction,2D,PvP,Co-op,Funny,Casual,Psychological,Strategy,Mystery,Detective,Character Customization,Assassin,Top-Down,Action,Family Friendly,Action-Adventure,Atmospheric"
G.O.P.O.T.A,https://store.steampowered.com/app/2389240/GOPOTA/?snr=1_7_7_7000_150_23,"Life Sim,First-Person,Dark Humor,Funny,Memes,Indie,Casual,Walking Simulator,Satire,Simulation,Choose Your Own Adventure,Exploration,3D,Realistic,Survival,Psychological,Relaxing,Perma Death,Singleplayer,Adventure"
High On Life,https://store.steampowered.com/app/1583230/High_On_Life/?snr=1_7_7_7000_150_23,"Comedy,FPS,Singleplayer,Adventure,Action-Adventure,Dark Humor,Sexual Content,Sci-fi,Shooter,First-Person,Action,Violent,Story Rich,Gore,Colorful,Combat,Open World,Nudity,Psychological Horror,Multiplayer"
Gloria Victis: Medieval MMORPG,https://store.steampowered.com/app/327070/Gloria_Victis_Medieval_MMORPG/?snr=1_7_7_7000_150_23,"MMORPG,Medieval,Open World,Massively Multiplayer,Action,RPG,Multiplayer,Character Customization,Simulation,Indie,PvP,Immersive Sim,Atmospheric,Open World Survival Craft,Adventure,Crafting,Realistic,Survival,Swordplay,Sandbox"
FAITH: The Unholy Trinity,https://store.steampowered.com/app/1179080/FAITH_The_Unholy_Trinity/?snr=1_7_7_7000_150_23,"Horror,Pixel Graphics,Indie,Psychological Horror,Retro,Story Rich,Atmospheric,Dark,Adventure,Gore,Violent,Blood,Great Soundtrack,Survival Horror,Lovecraftian,Puzzle,Classic,Animation & Modeling,Alternate History,Faith"
Gems of War - Puzzle RPG,https://store.steampowered.com/app/329110/Gems_of_War__Puzzle_RPG/?snr=1_7_7_7000_150_23,"Free to Play,Match 3,Puzzle,PvE,PvP,Card Game,Strategy RPG,Turn-Based Strategy,RPG,Strategy,2D,Turn-Based Combat,Story Rich,Singleplayer,Casual,Fantasy,Magic,War,Adventure,Multiplayer"
Cyber Hook,https://store.steampowered.com/app/1130410/Cyber_Hook/?snr=1_7_7_7000_150_23,"Indie,3D Platformer,Parkour,Action,Time Attack,Fast-Paced,First-Person,Singleplayer,Platformer,Retro,FPS,1980s,Arcade,Racing,Shooter,Precision Platformer,3D,Colorful,Minimalist,Old School"
Dread Hunger,https://store.steampowered.com/app/1418630/Dread_Hunger/?snr=1_7_7_7000_150_24,"Multiplayer,Survival,Online Co-Op,Social Deduction,Co-op,Horror,Psychological,PvP,Team-Based,Strategy,Gore,Indie,Funny,Action,Difficult,First-Person,Dark,Adventure,Blood,Atmospheric"
The Bus,https://store.steampowered.com/app/491540/The_Bus/?snr=1_7_7_7000_150_24,"Simulation,Driving,Automobile Sim,Multiplayer,Realistic,Relaxing,First-Person,Early Access,Moddable,Atmospheric,Singleplayer,Level Editor,Management,Economy,Open World,Time Management,Tutorial,VR,Transportation,Casual"
Fury Unleashed,https://store.steampowered.com/app/465200/Fury_Unleashed/?snr=1_7_7_7000_150_24,"Replay Value,Roguelike,Fast-Paced,Difficult,Online Co-Op,Old School,Shooter,Platformer,Local Multiplayer,2D,2D Platformer,Perma Death,Roguelite,Side Scroller,Co-op,RPG,Local Co-Op,Combat,Multiplayer,Action"
GreedFall,https://store.steampowered.com/app/606880/GreedFall/?snr=1_7_7_7000_150_24,"RPG,Open World,Character Customization,Singleplayer,Choices Matter,Story Rich,Third Person,Fantasy,Adventure,Sexual Content,Action RPG,Mature,Action,Action-Adventure,Nudity,Female Protagonist,Atmospheric,Romance,Magic,LGBTQ+"
Diplomacy is Not an Option,https://store.steampowered.com/app/1272320/Diplomacy_is_Not_an_Option/?snr=1_7_7_7000_150_24,"Early Access,Strategy,Tower Defense,City Builder,Colony Sim,Sandbox,War,RTS,Base Building,Medieval,Action RTS,Procedural Generation,Military,Colorful,Stylized,Building,Survival,Physics,Combat,3D"
